,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
8957,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,0,1,CALDAS,0.0,1.8363636363636364,4.163636363636364,0.39090909090909093,0.6090909090909091,3.8181818181818183,11.727272727272727,24.954545454545453,0.9181818181818182,0.7181818181818181,0.8181818181818182,258.42727272727274
8958,INSTITUCIÓN EDUCATIVA FORJADORES DE UN MUNDO NUEVO,0,0,SANTANDER,0.0,1.5,4.6,0.1,0.2,4.8,3.9,17.0,0.3,0.6,0.4,249.5
8959,INSTITUCIÓN EDUCATIVA GAMALIEL,1,1,BOLIVAR,0.0,2.7666666666666666,3.7333333333333334,0.7333333333333333,0.7666666666666667,5.9,12.7,30.666666666666668,0.9,0.8333333333333334,0.6333333333333333,210.33333333333334
8960,INSTITUCIÓN EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER,0,1,VALLE,0.0,2.495145631067961,3.9902912621359223,0.44660194174757284,0.5825242718446602,5.271844660194175,11.009708737864077,27.475728155339805,0.8737864077669902,0.5533980582524272,0.6893203883495146,232.62135922330097
8961,INSTITUCIÓN EDUCATIVA GIMNASIO NUEVO DECROLY,1,0,SUCRE,0.07142857142857142,3.0,3.357142857142857,0.7142857142857143,0.9285714285714286,6.535714285714286,11.035714285714286,41.964285714285715,0.9642857142857143,0.7857142857142857,0.7857142857142857,272.7857142857143
8962,INSTITUCIÓN EDUCATIVA GRAN COLOMBIA,0,1,CALDAS,0.030303030303030304,1.9090909090909092,4.333333333333333,0.30303030303030304,0.24242424242424243,4.818181818181818,8.545454545454545,21.21212121212121,0.8484848484848485,0.6060606060606061,0.6666666666666666,239.87878787878788
8963,INSTITUCIÓN EDUCATIVA GUAMACHITO,0,0,LA GUAJIRA,0.9166666666666666,1.5416666666666667,5.75,0.20833333333333334,0.2916666666666667,3.875,5.875,20.833333333333332,0.16666666666666666,0.20833333333333334,0.7083333333333334,186.875
8964,INSTITUCIÓN EDUCATIVA GUAPUSCAL ALTO,0,0,NARIÑO,0.0,1.1428571428571428,4.428571428571429,0.14285714285714285,0.14285714285714285,6.857142857142857,9.428571428571429,20.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,263.0
8965,INSTITUCIÓN EDUCATIVA GUATEQUE,0,0,CORDOBA,0.0,2.1,5.0,0.1,0.2,4.2,3.0,11.5,0.1,0.0,0.8,225.0
8966,INSTITUCIÓN EDUCATIVA HORTA MEDIO,0,0,SANTANDER,0.0,1.6666666666666667,5.333333333333333,0.08333333333333333,0.16666666666666666,4.0,2.75,17.916666666666668,0.16666666666666666,0.5,0.16666666666666666,188.58333333333334
8967,INSTITUCIÓN EDUCATIVA INSELLANOS,1,1,META,0.1111111111111111,1.8888888888888888,3.4444444444444446,0.3333333333333333,0.3333333333333333,5.333333333333333,6.333333333333333,25.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,198.66666666666666
8968,INSTITUCIÓN EDUCATIVA INSTITUTO TECNICO FRANCISCO JOSE DE CALDAS,0,1,CALDAS,0.0,2.43801652892562,3.2975206611570247,0.6528925619834711,0.8347107438016529,4.090909090909091,12.96694214876033,32.35537190082645,0.9752066115702479,0.7851239669421488,0.8181818181818182,285.4297520661157
8969,INSTITUCIÓN EDUCATIVA INTEGRADA LA LIBERTAD,1,1,ANTIOQUIA,0.0,2.6666666666666665,3.0,0.3333333333333333,0.6666666666666666,1.0,12.0,58.333333333333336,1.0,0.6666666666666666,0.3333333333333333,214.33333333333334
8970,INSTITUCIÓN EDUCATIVA JEAN PIAGET SCHOOL,1,1,CUNDINAMARCA,0.0,1.25,3.5,0.25,0.25,2.25,8.25,33.75,1.0,0.5,0.25,209.0
8971,INSTITUCIÓN EDUCATIVA JOSÉ ASUNCIÓN SILVA,1,1,SUCRE,0.0,2.1044776119402986,4.313432835820896,0.4925373134328358,0.6417910447761194,4.208955223880597,10.432835820895523,26.044776119402986,0.6865671641791045,0.5522388059701493,0.7164179104477612,214.9402985074627
8972,INSTITUCIÓN EDUCATIVA JOSÉ DE CALASANZ,1,1,CUNDINAMARCA,0.0,2.1538461538461537,4.230769230769231,0.5,0.6153846153846154,3.4615384615384617,9.346153846153847,35.19230769230769,0.8076923076923077,0.6923076923076923,0.5384615384615384,230.46153846153845
8973,INSTITUCIÓN EDUCATIVA JUAN  XXIII,0,1,VALLE,0.0,2.3692307692307693,4.230769230769231,0.4307692307692308,0.36923076923076925,4.8,11.446153846153846,25.23076923076923,0.9230769230769231,0.5692307692307692,0.8923076923076924,237.03076923076924
8974,INSTITUCIÓN EDUCATIVA JUAN DE DIOS COCK,0,1,ANTIOQUIA,0.015873015873015872,2.4761904761904763,4.142857142857143,0.4126984126984127,0.6190476190476191,3.9047619047619047,13.19047619047619,22.22222222222222,0.9523809523809523,0.7777777777777778,0.7936507936507936,252.42857142857142
8975,INSTITUCIÓN EDUCATIVA JULIO CAICEDO Y TELLEZ,0,1,VALLE,0.0,2.4915254237288136,3.847457627118644,0.6610169491525424,0.7627118644067796,5.135593220338983,9.966101694915254,37.11864406779661,0.8813559322033898,0.6949152542372882,0.864406779661017,264.52542372881356
8976,INSTITUCIÓN EDUCATIVA LA AGUADA,0,0,ATLANTICO,0.0,1.7692307692307692,4.6923076923076925,0.23076923076923078,0.07692307692307693,4.153846153846154,5.076923076923077,31.923076923076923,0.3076923076923077,0.3076923076923077,0.7692307692307693,240.69230769230768
8977,INSTITUCIÓN EDUCATIVA LA ENSEÑANZA,1,1,ATLANTICO,0.0,1.6333333333333333,4.4,0.5666666666666667,0.5,5.0,9.9,24.5,0.6666666666666666,0.5666666666666667,0.8333333333333334,233.9
8978,INSTITUCIÓN EDUCATIVA LA ENSEÑANZA SUPERIOR IELAENS,1,1,ATLANTICO,0.0,1.0,3.0,1.0,1.0,10.0,16.0,58.333333333333336,1.0,0.6666666666666666,0.6666666666666666,230.66666666666666
8979,INSTITUCIÓN EDUCATIVA LA LINDA,0,1,CALDAS,0.0,2.0454545454545454,3.909090909090909,0.4090909090909091,0.5,5.045454545454546,9.954545454545455,31.818181818181817,0.8181818181818182,0.6363636363636364,0.8636363636363636,260.1363636363636
8980,INSTITUCIÓN EDUCATIVA LA PERDIDA ALTA,0,0,SANTANDER,0.0,1.588235294117647,4.529411764705882,0.11764705882352941,0.11764705882352941,3.5294117647058822,4.588235294117647,16.470588235294116,0.35294117647058826,0.4117647058823529,0.23529411764705882,208.47058823529412
8981,INSTITUCIÓN EDUCATIVA LA PLAYA,0,0,CAUCA,1.0,2.3529411764705883,4.176470588235294,0.11764705882352941,0.11764705882352941,3.5294117647058822,5.294117647058823,15.294117647058824,0.4117647058823529,0.23529411764705882,0.17647058823529413,198.11764705882354
8982,INSTITUCIÓN EDUCATIVA LA SULTANA,0,1,CALDAS,0.0,2.524390243902439,3.7560975609756095,0.3780487804878049,0.524390243902439,4.024390243902439,10.426829268292684,29.20731707317073,0.8292682926829268,0.6463414634146342,0.4268292682926829,243.3658536585366
8983,INSTITUCIÓN EDUCATIVA LEON DE GREIFF,0,1,CALDAS,0.0,2.197674418604651,3.86046511627907,0.3488372093023256,0.5116279069767442,4.255813953488372,11.19767441860465,26.162790697674417,0.8023255813953488,0.6976744186046512,0.7325581395348837,244.1860465116279
8984,INSTITUCIÓN EDUCATIVA LEONARDO DA VINCI,0,1,CALDAS,0.028985507246376812,2.130434782608696,3.63768115942029,0.43478260869565216,0.5942028985507246,5.173913043478261,12.826086956521738,24.92753623188406,0.9420289855072463,0.6521739130434783,0.7536231884057971,257.95652173913044
8985,INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE,1,1,SUCRE,0.0,1.875,4.625,0.375,0.375,4.3125,8.0625,18.75,0.25,0.3125,0.75,207.5
8986,INSTITUCIÓN EDUCATIVA LICEO MIXTO SINAI,0,1,CALDAS,0.0,1.8214285714285714,3.9047619047619047,0.17857142857142858,0.2261904761904762,3.4285714285714284,9.571428571428571,19.464285714285715,0.7976190476190477,0.5476190476190477,0.5357142857142857,219.3095238095238
8987,INSTITUCIÓN EDUCATIVA LICEO PANAMERICANO,1,1,SUCRE,0.14414414414414414,2.7027027027027026,3.5585585585585586,0.9279279279279279,0.9459459459459459,5.891891891891892,11.675675675675675,47.792792792792795,0.9819819819819819,0.7567567567567568,0.8738738738738738,334.22522522522524
8988,INSTITUCIÓN EDUCATIVA LOS ANDES,0,1,RISARALDA,0.017241379310344827,2.4655172413793105,4.0,0.4482758620689655,0.6379310344827587,5.741379310344827,12.827586206896552,25.775862068965516,0.8793103448275862,0.7758620689655172,0.8793103448275862,270.4655172413793
8989,INSTITUCIÓN EDUCATIVA LUIS FERNANDO CAICEDO,0,1,VALLE,0.2857142857142857,1.0714285714285714,4.428571428571429,0.21428571428571427,0.35714285714285715,6.857142857142857,7.928571428571429,25.714285714285715,0.5,0.2857142857142857,0.5714285714285714,260.14285714285717
8990,INSTITUCIÓN EDUCATIVA MALABAR,0,1,CALDAS,0.0,2.107142857142857,3.5476190476190474,0.32142857142857145,0.4642857142857143,4.0,9.678571428571429,20.773809523809526,0.8690476190476191,0.6190476190476191,0.5952380952380952,232.14285714285714
8991,INSTITUCIÓN EDUCATIVA MALTERIA,0,0,CALDAS,0.0,3.0,3.0,0.0,0.0,6.0,12.0,100.0,1.0,1.0,1.0,233.0
8992,INSTITUCIÓN EDUCATIVA MALTERIA,0,1,CALDAS,0.0,1.7777777777777777,3.888888888888889,0.2222222222222222,0.4444444444444444,4.0,9.333333333333334,33.888888888888886,0.5555555555555556,0.7777777777777778,0.7777777777777778,251.55555555555554
8993,INSTITUCIÓN EDUCATIVA MARCO ANTONIO FRANCO RODRIGUEZ,0,1,META,0.010869565217391304,1.576086956521739,3.891304347826087,0.25,0.4673913043478261,5.673913043478261,9.554347826086957,27.33695652173913,0.6195652173913043,0.5978260869565217,0.6413043478260869,246.34782608695653
8994,INSTITUCIÓN EDUCATIVA MARICE SINISTERRA,0,1,VALLE,0.0,2.0,5.090909090909091,0.5,0.4090909090909091,5.318181818181818,12.681818181818182,27.045454545454547,0.8181818181818182,0.5,0.7272727272727273,217.5
8995,INSTITUCIÓN EDUCATIVA MAYABANGLOMA,0,0,LA GUAJIRA,1.0,2.0,4.0,0.25,0.5,7.5,6.75,13.75,0.5,0.25,0.5,177.75
8996,INSTITUCIÓN EDUCATIVA MIGUEL ANGEL BLANCO  INEMAB,1,1,ATLANTICO,0.0,2.0625,4.625,0.4375,0.5,6.375,11.0625,25.9375,0.8125,0.5625,0.6875,216.8125
8997,INSTITUCIÓN EDUCATIVA MORINDO SANTA FE,0,0,CORDOBA,0.0,1.8333333333333333,4.0,0.16666666666666666,0.3888888888888889,5.166666666666667,6.166666666666667,24.72222222222222,0.2777777777777778,0.2777777777777778,0.8888888888888888,217.33333333333334
8998,INSTITUCIÓN EDUCATIVA NACIONAL AUXILIARES DE ENFERMERIA,0,1,CALDAS,0.0,2.5384615384615383,3.476923076923077,0.6692307692307692,0.8538461538461538,5.2384615384615385,12.761538461538462,32.76923076923077,0.9384615384615385,0.7769230769230769,0.8307692307692308,283.5230769230769
8999,INSTITUCIÓN EDUCATIVA NELSY GARCÍA OCAMPO,0,1,TOLIMA,0.0,1.44,3.64,0.2,0.16,4.56,9.48,28.6,0.64,0.68,0.68,243.04
9000,INSTITUCIÓN EDUCATIVA NIÑO JESÚS DE PRAGA S.A.S,1,1,SUCRE,0.0,2.3333333333333335,3.6,0.8333333333333334,0.9333333333333333,5.2,10.9,38.0,0.9,0.6333333333333333,0.8333333333333334,297.2
9001,INSTITUCIÓN EDUCATIVA NORMAL SUP DE MANIZALES,0,1,CALDAS,0.0,2.680327868852459,3.5245901639344264,0.6147540983606558,0.8278688524590164,4.942622950819672,11.852459016393443,35.98360655737705,0.9590163934426229,0.8278688524590164,0.9098360655737705,290.62295081967216
9002,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION,0,1,CUNDINAMARCA,0.0,2.0142857142857142,3.8285714285714287,0.3,0.5857142857142857,4.328571428571428,8.4,44.785714285714285,0.6714285714285714,0.7142857142857143,0.6571428571428571,270.45714285714286
9003,INSTITUCIÓN EDUCATIVA NTRA SEÑORA DE FATIMA,0,1,CALDAS,0.0,2.9696969696969697,3.4242424242424243,0.8787878787878788,0.8484848484848485,4.909090909090909,11.181818181818182,42.57575757575758,1.0,0.8181818181818182,0.8787878787878788,297.93939393939394
9004,INSTITUCIÓN EDUCATIVA ORESTE SINDICI,0,1,ANTIOQUIA,0.0,2.656,4.152,0.504,0.6,4.224,12.216,28.44,0.904,0.728,0.68,253.416
9005,INSTITUCIÓN EDUCATIVA PALACE,0,0,CAUCA,0.7777777777777778,1.3333333333333333,6.555555555555555,0.1111111111111111,0.1111111111111111,3.3333333333333335,7.0,26.666666666666668,0.5555555555555556,0.3333333333333333,0.3333333333333333,232.66666666666666
9006,INSTITUCIÓN EDUCATIVA PARA ADULTOS NUEVO HORIZONTE,1,1,ATLANTICO,0.0,1.8703703703703705,4.703703703703703,0.5740740740740741,0.6481481481481481,4.833333333333333,9.555555555555555,20.185185185185187,0.7222222222222222,0.5370370370370371,0.5740740740740741,211.37037037037038
9007,INSTITUCIÓN EDUCATIVA PARA JÓVENES Y ADULTOS IDEAS,1,1,CORDOBA,0.0,2.025,4.05,0.7,0.75,4.125,9.525,24.75,0.85,0.6,0.55,220.775
9008,INSTITUCIÓN EDUCATIVA PEQUEÑA MARIA,1,1,ANTIOQUIA,0.0,1.4526315789473685,4.28421052631579,0.17894736842105263,0.25263157894736843,4.2631578947368425,8.336842105263157,19.157894736842106,0.5894736842105263,0.5473684210526316,0.6421052631578947,212.4
9009,INSTITUCIÓN EDUCATIVA PERPETUO SOCORRO,0,1,CALDAS,0.0,2.32,3.88,0.48,0.76,7.68,10.44,32.4,0.96,0.76,0.56,266.64
9010,INSTITUCIÓN EDUCATIVA PEÑA BLANCA,0,0,SANTANDER,0.0,1.8,4.4,0.2,0.2,3.9,1.5,14.0,0.1,0.3,0.0,251.5
9011,INSTITUCIÓN EDUCATIVA PITIGUAO,0,0,SANTANDER,0.0,1.5333333333333334,5.133333333333334,0.2,0.13333333333333333,3.6,4.6,15.666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,229.93333333333334
9012,INSTITUCIÓN EDUCATIVA PIZANDA,0,0,NARIÑO,0.0,2.1,3.4,0.1,0.2,4.5,9.0,17.0,0.8,0.4,0.7,264.8
9013,INSTITUCIÓN EDUCATIVA POR CICLOS PARA JOVENES Y ADULTOS ISAAC NEWTON,1,1,ATLANTICO,0.0,1.5,4.0,0.5,0.25,3.75,7.5,43.75,0.75,1.0,0.25,214.0
9014,INSTITUCIÓN EDUCATIVA RESTREPO,0,0,NARIÑO,0.0,1.4,3.4,0.0,0.0,4.2,6.3,13.0,0.3,0.3,0.6,206.9
9015,INSTITUCIÓN EDUCATIVA RURAL ANA JOAQUINA RODRIGUEZ,0,0,LA GUAJIRA,0.0,2.176470588235294,4.529411764705882,0.23529411764705882,0.4117647058823529,5.382352941176471,5.382352941176471,16.323529411764707,0.11764705882352941,0.2647058823529412,0.7352941176470589,201.3235294117647
9016,INSTITUCIÓN EDUCATIVA RURAL CARACOLI,0,0,LA GUAJIRA,0.0,2.6666666666666665,5.666666666666667,0.3333333333333333,0.3333333333333333,9.0,8.0,45.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,223.66666666666666
9017,INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA,0,0,CUNDINAMARCA,0.0,1.5,4.05,0.1,0.25,3.15,6.525,22.875,0.375,0.65,0.475,242.0
9018,INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA,0,0,CUNDINAMARCA,0.0,1.536231884057971,3.753623188405797,0.13043478260869565,0.2318840579710145,4.043478260869565,8.0,30.652173913043477,0.36231884057971014,0.6376811594202898,0.463768115942029,241.08695652173913
9019,INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL EL DORADO,0,0,CUNDINAMARCA,0.0,2.156862745098039,3.784313725490196,0.29411764705882354,0.4117647058823529,3.8823529411764706,7.9411764705882355,29.313725490196077,0.5686274509803921,0.5098039215686274,0.7254901960784313,246.66666666666666
9020,INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL TÉCNICO AGROPECUARIO,0,0,CUNDINAMARCA,0.0,1.1666666666666667,3.5,0.08333333333333333,0.25,3.25,10.25,13.75,0.25,0.4166666666666667,0.75,218.5
9021,INSTITUCIÓN EDUCATIVA RURAL GIOVANNI MONTINI,0,0,CALDAS,0.0,1.736842105263158,4.052631578947368,0.15789473684210525,0.15789473684210525,3.9473684210526314,6.631578947368421,13.947368421052632,0.3684210526315789,0.631578947368421,0.7894736842105263,227.26315789473685
9022,INSTITUCIÓN EDUCATIVA RURAL GRANADA,0,0,CALDAS,0.0,1.5769230769230769,3.923076923076923,0.15384615384615385,0.2692307692307692,3.230769230769231,5.423076923076923,19.03846153846154,0.46153846153846156,0.4230769230769231,0.5769230769230769,232.73076923076923
9023,INSTITUCIÓN EDUCATIVA RURAL JORGE ENRIQUE VILLEGAS,0,0,ANTIOQUIA,0.0,1.6363636363636365,3.727272727272727,0.2727272727272727,0.36363636363636365,3.5454545454545454,8.454545454545455,35.0,0.8181818181818182,0.5454545454545454,0.9090909090909091,231.36363636363637
9024,INSTITUCIÓN EDUCATIVA RURAL JOSE ANTONIO GALAN,0,0,CALDAS,0.0,1.75,3.25,0.1875,0.3125,5.0625,9.9375,31.875,0.75,0.25,0.8125,239.0625
9025,INSTITUCIÓN EDUCATIVA RURAL LA CABAÑA,0,0,CALDAS,0.0,1.6428571428571428,4.142857142857143,0.2857142857142857,0.2857142857142857,4.5,7.928571428571429,23.214285714285715,0.5,0.7142857142857143,0.8571428571428571,238.35714285714286
9026,INSTITUCIÓN EDUCATIVA RURAL MARIA GORETTI,0,0,CALDAS,0.0,1.7818181818181817,3.981818181818182,0.2727272727272727,0.3090909090909091,4.090909090909091,9.763636363636364,23.545454545454547,0.7272727272727273,0.7090909090909091,0.4909090909090909,229.12727272727273
9027,INSTITUCIÓN EDUCATIVA RURAL MIGUEL ANTONIO CARO,0,0,CALDAS,0.03571428571428571,2.2142857142857144,3.7142857142857144,0.42857142857142855,0.5,5.035714285714286,7.928571428571429,22.5,0.7142857142857143,0.6785714285714286,0.6785714285714286,254.96428571428572
9028,INSTITUCIÓN EDUCATIVA RURAL MIGUEL ANTONIO CARO,0,1,CALDAS,0.0,1.0,3.0,1.0,1.0,3.0,0.0,50.0,0.0,0.0,1.0,140.0
9029,INSTITUCIÓN EDUCATIVA RURAL SAN PEREGRINO,0,0,CALDAS,0.0,1.6,3.8,0.26666666666666666,0.26666666666666666,6.4,8.6,21.0,0.4666666666666667,0.4666666666666667,0.6,243.93333333333334
9030,INSTITUCIÓN EDUCATIVA RURAL SERAFICO SAN ANTONIO DE PADUA,0,0,CALDAS,0.0,1.9285714285714286,4.428571428571429,0.21428571428571427,0.5714285714285714,4.071428571428571,10.928571428571429,22.142857142857142,0.7857142857142857,0.7857142857142857,0.8571428571428571,245.14285714285714
9031,INSTITUCIÓN EDUCATIVA SAN ANTONIO (ANTES CENTRO EDUCATIVO SAN ANTONIO),0,0,CAUCA,0.8125,1.5625,4.75,0.5625,0.6875,5.25,6.375,25.0,0.375,0.5625,0.6875,217.6875
9032,INSTITUCIÓN EDUCATIVA SAN FRANCISCO DE SALES,0,1,NORTE SANTANDER,0.0,2.077777777777778,4.088888888888889,0.6277777777777778,0.7333333333333333,5.266666666666667,11.35,26.13888888888889,0.9166666666666666,0.6722222222222223,0.7277777777777777,279.0888888888889
9033,INSTITUCIÓN EDUCATIVA SAN JORGE,0,1,CALDAS,0.0,2.7471264367816093,3.4597701149425286,0.5977011494252874,0.7931034482758621,3.9655172413793105,13.206896551724139,32.758620689655174,0.9540229885057471,0.8160919540229885,0.896551724137931,283.735632183908
9034,INSTITUCIÓN EDUCATIVA SAN JOSE DE LOMA VERDE,0,0,CORDOBA,0.0,1.4285714285714286,5.0,0.21428571428571427,0.35714285714285715,5.357142857142857,8.357142857142858,20.357142857142858,0.35714285714285715,0.35714285714285715,0.6428571428571429,230.85714285714286
9035,INSTITUCIÓN EDUCATIVA SAN JUAN BAUTISTA DE LA SALLE,0,1,CALDAS,0.0,1.934782608695652,4.391304347826087,0.43478260869565216,0.5217391304347826,4.630434782608695,11.152173913043478,24.02173913043478,0.9130434782608695,0.7608695652173914,0.8478260869565217,251.82608695652175
9036,INSTITUCIÓN EDUCATIVA SAN MARTIN DE CARBONERO,0,0,CORDOBA,0.9655172413793104,1.4482758620689655,5.344827586206897,0.10344827586206896,0.1724137931034483,5.172413793103448,5.689655172413793,17.93103448275862,0.06896551724137931,0.27586206896551724,0.6551724137931034,231.13793103448276
9037,INSTITUCIÓN EDUCATIVA SAN PABLO DE LA MAR,0,0,NARIÑO,1.0,1.2857142857142858,7.0,0.14285714285714285,0.42857142857142855,7.285714285714286,6.857142857142857,40.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,178.28571428571428
9038,INSTITUCIÓN EDUCATIVA SAN PIO X,0,1,CALDAS,0.0,2.804123711340206,3.804123711340206,0.5773195876288659,0.6701030927835051,3.8969072164948453,11.814432989690722,32.21649484536083,0.9381443298969072,0.7422680412371134,0.8041237113402062,258.2474226804124
9039,INSTITUCIÓN EDUCATIVA SAN RAFAEL DEL PAJARO,0,0,LA GUAJIRA,1.0,2.875,6.25,0.0,0.0,5.625,3.75,17.5,0.375,0.375,0.5,152.875
9040,INSTITUCIÓN EDUCATIVA SEIS DE ABRIL,0,1,META,0.020833333333333332,1.9791666666666667,3.6666666666666665,0.3333333333333333,0.4166666666666667,3.125,10.6875,25.3125,0.75,0.6875,0.625,239.45833333333334
9041,INSTITUCIÓN EDUCATIVA SIMON BOLIVAR,1,1,ATLANTICO,0.09090909090909091,1.7272727272727273,6.090909090909091,0.6363636363636364,0.5454545454545454,4.363636363636363,8.181818181818182,42.27272727272727,0.5454545454545454,0.6363636363636364,0.6363636363636364,222.63636363636363
9042,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA DE URUMITA,0,1,LA GUAJIRA,0.0,2.261904761904762,4.761904761904762,0.7142857142857143,0.7142857142857143,5.0,9.5,27.38095238095238,0.47619047619047616,0.5476190476190477,0.8095238095238095,258.95238095238096
9043,INSTITUCIÓN EDUCATIVA TECNICA INMACULADA LIÑAN,0,1,LA GUAJIRA,0.0,1.9736842105263157,4.315789473684211,0.7368421052631579,0.7368421052631579,5.921052631578948,9.710526315789474,23.81578947368421,0.47368421052631576,0.42105263157894735,0.7105263157894737,245.39473684210526
9044,INSTITUCIÓN EDUCATIVA TECNICA VILLA OLIMPICA,0,1,ATLANTICO,0.0,1.5,4.076923076923077,0.5384615384615384,0.6153846153846154,4.5,9.576923076923077,18.846153846153847,0.9230769230769231,0.5769230769230769,0.7307692307692307,255.80769230769232
9045,INSTITUCIÓN EDUCATIVA TÉCNICA AGROECOLÓGICO NONAM,0,0,VALLE,1.0,2.2857142857142856,5.857142857142857,0.7142857142857143,0.5714285714285714,7.285714285714286,3.857142857142857,15.714285714285714,0.5714285714285714,0.0,0.0,150.0
9046,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LORGIO RODRÍGUEZ,0,0,CASANARE,0.0,2.1,4.4,0.2,0.1,4.2,3.9,35.5,0.3,0.3,0.6,221.3
9047,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL HERNANDO NAVIA VARON,0,1,VALLE,0.0,2.3850574712643677,3.735632183908046,0.42528735632183906,0.6149425287356322,4.275862068965517,10.637931034482758,23.764367816091955,0.8505747126436781,0.6609195402298851,0.6494252873563219,232.01724137931035
9048,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL,0,1,CASANARE,0.0,1.3353293413173652,3.8622754491017965,0.16766467065868262,0.24550898203592814,4.688622754491018,7.293413173652695,22.45508982035928,0.5269461077844312,0.48502994011976047,0.4251497005988024,228.66467065868264
9049,INSTITUCIÓN EDUCATIVA TÉCNICO AGROPECUARIO CALANDAIMA,0,1,CUNDINAMARCA,0.0,1.6666666666666667,3.6666666666666665,0.0,0.3333333333333333,4.0,8.333333333333334,25.555555555555557,0.3333333333333333,0.4444444444444444,0.3333333333333333,250.33333333333334
9050,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL DIEZ DE  MAYO,0,1,VALLE,0.0,2.568,3.928,0.48,0.576,4.704,10.68,28.16,0.928,0.576,0.656,241.456
9051,INSTITUCIÓN EDUCATIVA VALORES UNIDOS,0,1,BOLIVAR,0.0,1.3461538461538463,4.8076923076923075,0.4423076923076923,0.5,4.096153846153846,8.942307692307692,24.807692307692307,0.5384615384615384,0.4230769230769231,0.7884615384615384,231.65384615384616
9052,INSTITUCIÓN EDUCATIVA VILLA DEL PILAR,0,1,CALDAS,0.0,2.0,3.6,0.5,0.4,4.2,9.0,24.5,0.6,0.3,0.8,252.8
9053,INSTITUCIÓN EDUCATIVA VILLANUEVA,0,0,CORDOBA,0.0,1.2777777777777777,4.666666666666667,0.3888888888888889,0.3888888888888889,5.166666666666667,6.0,25.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,230.27777777777777
9054,INSTITUCIÓN EDUCATIVA VIRTUAL ANDINOS,1,1,VALLE,0.0,3.076923076923077,3.0,0.6923076923076923,0.7692307692307693,4.384615384615385,12.461538461538462,54.61538461538461,1.0,0.6923076923076923,0.8461538461538461,272.7692307692308
9055,INSTITUCIÓN EDUCATIVA YU¿ KWET ZUUN,0,0,CAUCA,1.0,2.0,5.5,0.25,0.0,4.5,9.0,10.0,0.25,0.0,0.25,173.0
9056,INSTITUCIÓN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA,0,0,LA GUAJIRA,0.8888888888888888,2.0,5.888888888888889,0.2222222222222222,0.3333333333333333,6.0,6.333333333333333,48.333333333333336,0.5555555555555556,0.3333333333333333,0.7777777777777778,183.88888888888889
9057,INSTITUCIÓN HUMANÍSTICA INDEP,1,1,NORTE SANTANDER,0.0,1.7857142857142858,4.714285714285714,0.21428571428571427,0.5,3.2142857142857144,9.214285714285714,24.642857142857142,0.7142857142857143,0.7142857142857143,0.35714285714285715,224.78571428571428
9058,INSTITUO MAYOR DEL META,1,1,META,0.0,2.477272727272727,3.5681818181818183,0.5113636363636364,0.5909090909090909,4.2272727272727275,10.431818181818182,33.125,0.8068181818181818,0.6590909090909091,0.5909090909090909,219.51136363636363
9059,INSTITUTCION EDUCATIVA CIUDAD MODELO,0,1,VALLE,0.0,2.519230769230769,3.9615384615384617,0.5096153846153846,0.6057692307692307,4.211538461538462,11.85576923076923,25.432692307692307,0.8942307692307693,0.6538461538461539,0.75,246.2403846153846
9060,INSTITUTO  AGRICOLA NUESTRA SE¿ORA DEL SOCORRO,0,0,SANTANDER,0.0,1.45,3.8,0.3,0.35,4.8,8.4,28.5,0.7,0.55,0.6,255.4
9061,INSTITUTO  AGROPECUARIO SANTA ROSA,0,0,SANTANDER,0.0,1.4545454545454546,4.636363636363637,0.0,0.09090909090909091,3.8181818181818183,4.090909090909091,23.636363636363637,0.36363636363636365,0.45454545454545453,0.45454545454545453,223.0909090909091
