,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
6260,INST EDUC GABRIEL GARCIA MARQUEZ,0,1,ANTIOQUIA,0.0,1.44,3.6,0.3,0.46,4.8,10.74,17.9,0.76,0.6,0.26,232.22
6261,INST EDUC GABRIEL RESTREPO MORENO,0,1,ANTIOQUIA,0.0,2.25,3.7142857142857144,0.39285714285714285,0.39285714285714285,3.267857142857143,9.321428571428571,19.107142857142858,0.8214285714285714,0.6428571428571429,0.25,220.41071428571428
6262,INST EDUC GERMAN PARDO GARCIA,0,1,TOLIMA,0.0125,1.975,4.025,0.55,0.575,4.275,9.375,27.5,0.85,0.6125,0.275,242.45
6263,INST EDUC GILBERTO ALZATE AVENDA?O,0,1,ANTIOQUIA,0.033707865168539325,2.2808988764044944,3.9213483146067416,0.5168539325842697,0.5842696629213483,4.230337078651686,11.747191011235955,26.60112359550562,0.9044943820224719,0.7584269662921348,0.2640449438202247,247.69101123595505
6264,INST EDUC GONZALO RESTREPO JARAMILLO,0,1,ANTIOQUIA,0.0,2.336283185840708,3.725663716814159,0.6283185840707964,0.6814159292035398,5.946902654867257,11.176991150442477,21.504424778761063,0.9203539823008849,0.672566371681416,0.1504424778761062,232.64601769911505
6265,INST EDUC GUADALUPE,0,1,ANTIOQUIA,0.0,1.9736842105263157,3.789473684210526,0.3684210526315789,0.3157894736842105,3.5526315789473686,10.18421052631579,19.07894736842105,0.7105263157894737,0.6578947368421053,0.23684210526315788,210.23684210526315
6266,INST EDUC GUILLERMO ANGULO GOMEZ,0,1,TOLIMA,0.0,1.7384615384615385,4.015384615384615,0.4,0.5076923076923077,5.1692307692307695,10.892307692307693,24.23076923076923,0.7538461538461538,0.6153846153846154,0.26153846153846155,241.09230769230768
6267,INST EDUC HECTOR ABAD GOMEZ,0,1,ANTIOQUIA,0.0,2.2338308457711444,3.7064676616915424,0.39800995024875624,0.4626865671641791,4.402985074626866,10.014925373134329,23.80597014925373,0.7313432835820896,0.5522388059701493,0.373134328358209,225.46766169154228
6268,INST EDUC HECTOR ROGELIO MONTOYA,0,0,ANTIOQUIA,0.0,1.6304347826086956,3.6956521739130435,0.2608695652173913,0.41304347826086957,4.956521739130435,9.195652173913043,22.608695652173914,0.41304347826086957,0.717391304347826,0.2391304347826087,233.7826086956522
6269,INST EDUC HERNAN TORO AGUDELO,0,1,ANTIOQUIA,0.05263157894736842,2.5526315789473686,4.105263157894737,0.47368421052631576,0.631578947368421,4.5,10.973684210526315,21.973684210526315,0.9210526315789473,0.5789473684210527,0.23684210526315788,250.31578947368422
6270,INST EDUC HORACIO MU?OZ SUESCUN,0,1,ANTIOQUIA,0.38823529411764707,2.235294117647059,3.7058823529411766,0.5294117647058824,0.7294117647058823,5.4,11.788235294117648,26.764705882352942,0.8941176470588236,0.7294117647058823,0.21176470588235294,236.90588235294118
6271,INST EDUC INDIGENA TEC AGRO DE ESCOBAR ARRIBA,0,0,SUCRE,0.9803921568627451,1.2745098039215685,5.627450980392157,0.29411764705882354,0.2549019607843137,5.588235294117647,5.176470588235294,26.274509803921568,0.0784313725490196,0.19607843137254902,0.35294117647058826,210.5686274509804
6272,INST EDUC INEM JOSE FELIX DE RESTREPO,0,1,ANTIOQUIA,0.002012072434607646,2.3822937625754528,3.567404426559356,0.6519114688128773,0.7746478873239436,5.2997987927565395,12.30784708249497,34.29577464788732,0.9517102615694165,0.7806841046277666,0.1851106639839034,278.3420523138833
6273,INST EDUC INEM MANUEL MURILLO TORO,0,1,TOLIMA,0.0,2.0535714285714284,3.857142857142857,0.5,0.5892857142857143,4.946428571428571,11.339285714285714,28.333333333333332,0.8928571428571429,0.7321428571428571,0.43452380952380953,249.10119047619048
6274,INST EDUC ISMAEL SANTOFIMIO TRUJILLO,0,1,TOLIMA,0.13043478260869565,1.8695652173913044,3.9130434782608696,0.30434782608695654,0.4782608695652174,4.826086956521739,8.869565217391305,31.847826086956523,0.8478260869565217,0.5869565217391305,0.43478260869565216,246.6086956521739
6275,INST EDUC JAVIERA LONDO?O,0,1,ANTIOQUIA,0.0603448275862069,2.413793103448276,3.413793103448276,0.6810344827586207,0.8362068965517241,5.896551724137931,12.181034482758621,34.741379310344826,0.9482758620689655,0.7844827586206896,0.09482758620689655,276.3448275862069
6276,INST EDUC JAVIERA LONDOÑO-SEVILLA,0,1,ANTIOQUIA,0.0,2.359375,3.71875,0.4375,0.578125,4.734375,10.875,28.671875,0.90625,0.71875,0.171875,261.9375
6277,INST EDUC JEBALA,0,0,CAUCA,1.0,1.8,5.0,0.2,0.0,4.2,7.8,54.0,0.4,0.4,0.6,183.4
6278,INST EDUC JESUS MARIA - EL ROSAL,0,1,ANTIOQUIA,0.0,2.7735849056603774,3.943396226415094,0.6981132075471698,0.8490566037735849,5.377358490566038,11.264150943396226,38.9622641509434,1.0,0.9245283018867925,0.1509433962264151,288.77358490566036
6279,INST EDUC JESUS REY,0,1,ANTIOQUIA,0.0,2.3214285714285716,3.4464285714285716,0.7678571428571429,0.8482142857142857,5.089285714285714,12.991071428571429,38.30357142857143,0.9910714285714286,0.8125,0.11607142857142858,274.54464285714283
6280,INST EDUC JIISA FXIW (ANTES CENT EDUC JIISA FXIW RESGUARDO INDIG DE YAQUIVA),0,0,CAUCA,1.0,1.2,5.4,0.1,0.2,4.2,2.7,16.0,0.2,0.4,0.4,239.1
6281,INST EDUC JOAQUIN VALLEJO ARBELAEZ,0,1,ANTIOQUIA,0.0,1.36,4.0,0.3,0.42,5.04,9.12,19.5,0.76,0.44,0.12,237.66
6282,INST EDUC JOHN F KENNEDY,0,1,SUCRE,0.0975609756097561,1.3170731707317074,5.0,0.3170731707317073,0.21951219512195122,6.658536585365853,5.634146341463414,18.29268292682927,0.14634146341463414,0.2682926829268293,0.2926829268292683,242.34146341463415
6283,INST EDUC JORGE ELIECER GAITAN,0,1,TOLIMA,0.0,2.2133333333333334,4.173333333333333,0.52,0.64,3.6,11.8,27.6,0.8666666666666667,0.64,0.36,248.16
6284,INST EDUC JORGE ROBLEDO,0,1,ANTIOQUIA,0.034482758620689655,2.3793103448275863,3.6206896551724137,0.5,0.6379310344827587,3.3620689655172415,12.775862068965518,24.655172413793103,0.9137931034482759,0.7586206896551724,0.13793103448275862,256.8965517241379
6285,INST EDUC JOSE ACEVEDO Y GOMEZ,0,1,ANTIOQUIA,0.0,2.5072463768115942,4.130434782608695,0.4927536231884058,0.5217391304347826,4.043478260869565,12.608695652173912,23.26086956521739,0.9565217391304348,0.782608695652174,0.30434782608695654,223.2608695652174
6286,INST EDUC JOSE ANTONIO GALAN,0,1,ANTIOQUIA,0.0,2.1379310344827585,5.206896551724138,0.3103448275862069,0.4827586206896552,5.068965517241379,11.275862068965518,22.93103448275862,0.8620689655172413,0.6551724137931034,0.13793103448275862,243.13793103448276
6287,INST EDUC JOSE ANTONIO RICAURTE,0,1,TOLIMA,0.0,1.7868852459016393,3.797814207650273,0.37158469945355194,0.4972677595628415,4.295081967213115,8.836065573770492,28.415300546448087,0.73224043715847,0.5792349726775956,0.3442622950819672,235.2568306010929
6288,INST EDUC JOSE ASUNCION SILVA,0,1,ANTIOQUIA,0.0,2.807017543859649,4.017543859649122,0.631578947368421,0.6491228070175439,4.894736842105263,12.052631578947368,34.56140350877193,0.9824561403508771,0.8070175438596491,0.12280701754385964,262.70175438596493
6289,INST EDUC JOSE CELESTINO MUTIS,0,1,ANTIOQUIA,0.02564102564102564,3.051282051282051,3.9743589743589745,0.7435897435897436,0.8205128205128205,5.076923076923077,11.692307692307692,29.871794871794872,0.9230769230769231,0.7435897435897436,0.1282051282051282,257.2564102564103
6290,INST EDUC JOSE CELESTINO MUTIS,0,1,TOLIMA,0.010526315789473684,1.9052631578947368,4.11578947368421,0.5473684210526316,0.6842105263157895,4.389473684210526,11.242105263157894,27.05263157894737,0.8315789473684211,0.7052631578947368,0.3157894736842105,243.83157894736843
6291,INST EDUC JOSE EUSEBIO CARO,0,1,ANTIOQUIA,0.0,2.389830508474576,3.5084745762711864,0.6779661016949152,0.6949152542372882,5.491525423728813,13.016949152542374,29.661016949152543,0.9661016949152542,0.711864406779661,0.2033898305084746,270.40677966101697
6292,INST EDUC JOSE HORACIO BETANCUR,0,0,ANTIOQUIA,0.0,1.8235294117647058,3.0,0.23529411764705882,0.5294117647058824,4.0588235294117645,7.764705882352941,17.941176470588236,0.5882352941176471,0.5882352941176471,0.23529411764705882,265.3529411764706
6293,INST EDUC JOSE JOAQUIN FLOREZ HERNANDEZ,0,1,TOLIMA,0.016129032258064516,1.846774193548387,3.9193548387096775,0.5,0.49193548387096775,5.661290322580645,10.5,29.233870967741936,0.8548387096774194,0.6129032258064516,0.4435483870967742,247.44354838709677
6294,INST EDUC JOSE MARIA BERNAL,0,1,ANTIOQUIA,0.0,2.877551020408163,3.5714285714285716,0.673469387755102,0.8979591836734694,5.081632653061225,13.16326530612245,29.79591836734694,0.8979591836734694,0.7551020408163265,0.20408163265306123,291.18367346938777
6295,INST EDUC JOSE MARIA BRAVO MARQUEZ,0,1,ANTIOQUIA,0.0,2.7757009345794392,3.616822429906542,0.5327102803738317,0.7570093457943925,3.897196261682243,12.08411214953271,29.626168224299064,0.9252336448598131,0.7476635514018691,0.18691588785046728,246.20560747663552
6296,INST EDUC JOSE MARIA CORDOBA,0,0,SUCRE,0.0,2.411764705882353,3.7058823529411766,0.23529411764705882,0.35294117647058826,5.294117647058823,6.0,32.35294117647059,0.23529411764705882,0.35294117647058826,0.5294117647058824,206.94117647058823
6297,INST EDUC JOSE MARIA VELAZ,0,1,ANTIOQUIA,0.0,1.84375,3.5625,0.28125,0.5625,3.5625,10.78125,20.3125,0.84375,0.6875,0.21875,231.90625
6298,INST EDUC JOSE ROBERTO VASQUEZ,0,1,ANTIOQUIA,0.0,2.2125984251968505,3.8661417322834644,0.5354330708661418,0.7007874015748031,4.275590551181103,11.125984251968504,24.488188976377952,0.905511811023622,0.6850393700787402,0.18110236220472442,237.84251968503938
6299,INST EDUC JUAN DE DIOS CARVAJAL,0,1,ANTIOQUIA,0.0,2.4615384615384617,3.6666666666666665,0.6153846153846154,0.6666666666666666,4.3076923076923075,12.076923076923077,22.435897435897434,0.8974358974358975,0.6923076923076923,0.2564102564102564,234.33333333333334
6300,INST EDUC JUAN DE LA CRUZ POSADA,0,1,ANTIOQUIA,0.0,2.810810810810811,3.3783783783783785,0.5135135135135135,0.7027027027027027,4.378378378378378,12.243243243243244,22.56756756756757,0.8648648648648649,0.6486486486486487,0.16216216216216217,252.05405405405406
6301,INST EDUC JUAN LOZANO Y LOZANO,0,1,TOLIMA,0.02040816326530612,2.2653061224489797,4.346938775510204,0.6326530612244898,0.6530612244897959,4.8979591836734695,10.89795918367347,34.285714285714285,0.9183673469387755,0.7755102040816326,0.2653061224489796,246.22448979591837
6302,INST EDUC JUAN MARIA CESPEDES,0,1,ANTIOQUIA,0.0,2.982142857142857,3.892857142857143,0.6666666666666666,0.7440476190476191,5.428571428571429,11.178571428571429,36.339285714285715,0.9285714285714286,0.7619047619047619,0.21428571428571427,263.76190476190476
6303,INST EDUC JUAN SEBASTIAN DE CENSA,1,1,ANTIOQUIA,0.0,2.69811320754717,3.641509433962264,0.610062893081761,0.6666666666666666,4.226415094339623,11.452830188679245,27.955974842767297,0.9308176100628931,0.7044025157232704,0.37735849056603776,226.0251572327044
6304,INST EDUC JUAN XXIII,0,1,ANTIOQUIA,0.0,1.837837837837838,3.4324324324324325,0.5675675675675675,0.6216216216216216,5.594594594594595,10.45945945945946,26.756756756756758,0.8918918918918919,0.7297297297297297,0.16216216216216217,255.32432432432432
6305,INST EDUC JULIO CESAR GARCIA,0,1,ANTIOQUIA,0.0,2.912280701754386,3.7719298245614037,0.8947368421052632,0.8947368421052632,4.894736842105263,12.31578947368421,30.350877192982455,0.9824561403508771,0.8070175438596491,0.15789473684210525,279.0701754385965
6306,INST EDUC JUVENIL NUEVO FUTURO,0,1,ANTIOQUIA,0.0,1.8936170212765957,3.5531914893617023,0.44680851063829785,0.48936170212765956,3.9574468085106385,11.297872340425531,26.595744680851062,0.851063829787234,0.7021276595744681,0.23404255319148937,251.61702127659575
6307,INST EDUC KENNEDY,0,1,ANTIOQUIA,0.0,1.8596491228070176,4.368421052631579,0.3684210526315789,0.5263157894736842,3.736842105263158,11.105263157894736,22.982456140350877,0.8421052631578947,0.47368421052631576,0.17543859649122806,233.24561403508773
6308,INST EDUC KLIICHAW SEK (ANTES CENT EDUC),0,0,CAUCA,1.0,1.6,4.2,0.2,0.0,5.4,3.6,21.0,0.4,0.4,0.6,194.4
6309,INST EDUC LA AVANZADA,0,1,ANTIOQUIA,0.0,1.0952380952380953,4.142857142857143,0.23809523809523808,0.38095238095238093,5.285714285714286,7.571428571428571,22.142857142857142,0.47619047619047616,0.23809523809523808,0.23809523809523808,233.42857142857142
6310,INST EDUC LA CANDELARIA,0,1,ANTIOQUIA,0.0,1.5490196078431373,4.098039215686274,0.47058823529411764,0.5098039215686274,4.882352941176471,10.823529411764707,26.568627450980394,0.9215686274509803,0.5882352941176471,0.1568627450980392,258.98039215686276
6311,INST EDUC LA CARBONERA,0,0,CAUCA,0.3333333333333333,1.5,5.0,0.16666666666666666,0.16666666666666666,5.0,6.0,15.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,197.66666666666666
6312,INST EDUC LA ESPERANZA,0,1,ANTIOQUIA,0.0,2.5476190476190474,4.476190476190476,0.5714285714285714,0.5476190476190477,6.714285714285714,10.0,25.11904761904762,0.8333333333333334,0.6904761904761905,0.2619047619047619,264.2142857142857
6313,INST EDUC LA ESPERANZA ANTES (CENT EDUC LA ESPERANZA),0,0,CAUCA,0.6,1.2,3.2,0.4,0.5,3.3,5.4,28.0,0.6,0.3,0.4,237.9
6314,INST EDUC LA INDEPENDENCIA,0,1,ANTIOQUIA,0.0,1.1967213114754098,4.114754098360656,0.3442622950819672,0.3442622950819672,4.622950819672131,10.573770491803279,23.114754098360656,0.7704918032786885,0.5737704918032787,0.16393442622950818,228.98360655737704
6315,INST EDUC LA LIBERTAD,0,1,ANTIOQUIA,0.0,1.5357142857142858,4.214285714285714,0.25,0.32142857142857145,4.392857142857143,9.964285714285714,13.214285714285714,0.6428571428571429,0.6071428571428571,0.2857142857142857,205.89285714285714
6316,INST EDUC LA MILAGROSA,0,1,ANTIOQUIA,0.0,2.5,3.7714285714285714,0.45714285714285713,0.6142857142857143,4.628571428571429,10.885714285714286,27.0,0.8857142857142857,0.7571428571428571,0.2,249.84285714285716
6317,INST EDUC LA MURALLA,0,0,CAUCA,1.0,2.142857142857143,4.714285714285714,0.2857142857142857,0.14285714285714285,2.5714285714285716,4.285714285714286,17.857142857142858,0.14285714285714285,0.0,0.8571428571428571,173.0
6318,INST EDUC LA PASTORA,0,1,ANTIOQUIA,0.0,2.125,3.6666666666666665,0.5416666666666666,0.5416666666666666,4.375,11.875,28.333333333333332,0.8333333333333334,0.625,0.25,249.08333333333334
6319,INST EDUC LA PIEDAD,0,1,ANTIOQUIA,0.0,1.981818181818182,3.7636363636363637,0.4,0.5636363636363636,4.254545454545455,10.909090909090908,21.454545454545453,0.8727272727272727,0.5454545454545454,0.18181818181818182,244.83636363636364
6320,INST EDUC LA PRESENTACION,0,1,ANTIOQUIA,0.0,3.036363636363636,3.5090909090909093,0.7454545454545455,0.8727272727272727,5.072727272727272,12.327272727272728,29.90909090909091,0.9818181818181818,0.8727272727272727,0.01818181818181818,291.43636363636364
6321,INST EDUC LA PRIMAVERA ANTES (CENT EDUC LA PRIMAVERA),0,0,CAUCA,0.0,1.8888888888888888,3.2222222222222223,0.8888888888888888,0.7777777777777778,6.666666666666667,6.666666666666667,46.111111111111114,0.7777777777777778,0.4444444444444444,0.1111111111111111,205.55555555555554
6322,INST EDUC LA SALLE DE CAMPOAMOR,0,1,ANTIOQUIA,0.0,2.850467289719626,3.7476635514018692,0.7289719626168224,0.8037383177570093,5.102803738317757,12.476635514018692,29.953271028037385,0.9813084112149533,0.8598130841121495,0.17757009345794392,278.30841121495325
6323,INST EDUC LA SIERRA,0,1,ANTIOQUIA,0.0,1.173913043478261,3.782608695652174,0.17391304347826086,0.30434782608695654,3.260869565217391,10.565217391304348,15.434782608695652,0.6086956521739131,0.5652173913043478,0.21739130434782608,202.47826086956522
6324,INST EDUC LA VENTURA,0,0,SUCRE,0.0,1.5714285714285714,4.857142857142857,0.2857142857142857,0.2857142857142857,4.5,4.285714285714286,16.071428571428573,0.07142857142857142,0.21428571428571427,0.14285714285714285,202.21428571428572
6325,INST EDUC LAS NIEVES,0,1,ANTIOQUIA,0.0,2.533333333333333,3.8,0.4,0.5333333333333333,3.2,10.4,12.0,0.8666666666666667,0.5333333333333333,0.2,239.4
6326,INST EDUC LAS PALMAS,0,0,SUCRE,1.0,2.4285714285714284,5.214285714285714,0.17857142857142858,0.21428571428571427,6.0,3.642857142857143,16.785714285714285,0.03571428571428571,0.14285714285714285,0.25,202.89285714285714
6327,INST EDUC LAS PEÑAS,0,0,SUCRE,0.0,1.4782608695652173,4.130434782608695,0.43478260869565216,0.2608695652173913,5.869565217391305,7.304347826086956,30.0,0.6521739130434783,0.5217391304347826,0.2608695652173913,237.65217391304347
6328,INST EDUC LEONIDAS RUBIO VILLEGAS,0,1,TOLIMA,0.0,2.0789473684210527,3.9210526315789473,0.5263157894736842,0.6578947368421053,5.644736842105263,11.171052631578947,39.53947368421053,0.9078947368421053,0.7105263157894737,0.21052631578947367,292.4078947368421
6329,INST EDUC LESTONNAC,0,1,RISARALDA,0.0,2.5625,3.5416666666666665,0.7291666666666666,0.8125,4.875,11.75,35.416666666666664,1.0,0.8333333333333334,0.020833333333333332,296.2083333333333
6330,INST EDUC LIBERTAD,0,0,SUCRE,1.0,1.92,5.0,0.08,0.12,6.0,6.24,20.2,0.08,0.16,0.4,202.32
6331,INST EDUC LIBERTADOR SIMON BOLIVAR,0,1,BOYACA,0.0,1.7096774193548387,4.720430107526882,0.1935483870967742,0.25806451612903225,4.774193548387097,8.129032258064516,27.956989247311828,0.6236559139784946,0.5053763440860215,0.40860215053763443,231.72043010752688
6332,INST EDUC LICEO JOAQUIN F. VELEZ,0,1,BOLIVAR,0.0,1.702970297029703,4.564356435643564,0.4158415841584158,0.4752475247524752,5.821782178217822,8.851485148514852,23.81188118811881,0.504950495049505,0.43564356435643564,0.39603960396039606,233.40594059405942
6333,INST EDUC LICEO MODERNO MAGANGUE,0,1,BOLIVAR,0.0,1.697674418604651,4.395348837209302,0.4186046511627907,0.5813953488372093,5.790697674418604,7.883720930232558,26.74418604651163,0.5813953488372093,0.5813953488372093,0.20930232558139536,235.67441860465115
6334,INST EDUC LICEO NACIONAL,0,1,TOLIMA,0.006172839506172839,2.3395061728395063,3.728395061728395,0.8024691358024691,0.8518518518518519,5.796296296296297,10.814814814814815,37.74691358024691,0.9629629629629629,0.8395061728395061,0.12962962962962962,293.15432098765433
6335,INST EDUC LOLA GONZALEZ,0,1,ANTIOQUIA,0.0,2.435483870967742,3.5161290322580645,0.6774193548387096,0.7956989247311828,5.580645161290323,11.338709677419354,31.586021505376344,0.9731182795698925,0.6881720430107527,0.16129032258064516,263.1505376344086
6336,INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO),0,0,CAUCA,0.3333333333333333,1.7777777777777777,3.6666666666666665,0.0,0.1111111111111111,4.0,1.0,13.333333333333334,0.0,0.3333333333333333,0.8888888888888888,228.77777777777777
6337,INST EDUC LOMA HERMOSA,0,0,ANTIOQUIA,0.0,2.0,4.529411764705882,0.29411764705882354,0.29411764705882354,6.529411764705882,10.235294117647058,31.470588235294116,0.8823529411764706,0.47058823529411764,0.29411764705882354,222.47058823529412
6338,INST EDUC LORENZA VILLEGAS DE SANTOS,0,1,ANTIOQUIA,0.0,2.2753623188405796,3.8115942028985508,0.5507246376811594,0.5797101449275363,6.0,13.130434782608695,26.3768115942029,0.8115942028985508,0.7101449275362319,0.07246376811594203,260.1014492753623
6339,INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL,0,1,ANTIOQUIA,0.0,2.507936507936508,4.396825396825397,0.4444444444444444,0.5714285714285714,3.4761904761904763,11.047619047619047,21.11111111111111,0.8888888888888888,0.6349206349206349,0.20634920634920634,243.4920634920635
6340,INST EDUC LOS PATOS,0,0,SUCRE,0.0,1.9230769230769231,5.461538461538462,0.0,0.07692307692307693,7.846153846153846,4.153846153846154,12.307692307692308,0.07692307692307693,0.3076923076923077,0.38461538461538464,178.30769230769232
6341,INST EDUC LOS UVALES ANTES (INST EDUC AGROP LOS UVALES),0,0,CAUCA,0.25,1.3333333333333333,4.666666666666667,0.08333333333333333,0.16666666666666666,5.75,4.5,27.083333333333332,0.25,0.3333333333333333,0.6666666666666666,226.08333333333334
6342,INST EDUC LUCRECIO JARAMILLO VELEZ,0,1,ANTIOQUIA,0.0,3.5365853658536586,3.7560975609756095,0.7560975609756098,0.8780487804878049,4.353658536585366,11.487804878048781,39.63414634146341,0.9634146341463414,0.8292682926829268,0.21951219512195122,301.5609756097561
6343,INST EDUC LUIS CARLOS GALAN SARMIENTO,0,1,ANTIOQUIA,0.0,1.569767441860465,3.697674418604651,0.4418604651162791,0.5116279069767442,5.5813953488372094,10.5,23.8953488372093,0.8604651162790697,0.5697674418604651,0.38372093023255816,250.12790697674419
6344,INST EDUC LUIS CARLOS GALAN SARMIENTO,0,1,TOLIMA,0.0,1.4918032786885247,4.213114754098361,0.2786885245901639,0.4098360655737705,4.426229508196721,7.819672131147541,22.704918032786885,0.7049180327868853,0.5245901639344263,0.39344262295081966,232.54098360655738
6345,INST EDUC LUIS LOPEZ DE MESA,0,1,ANTIOQUIA,0.0,2.247191011235955,3.808988764044944,0.4943820224719101,0.5280898876404494,3.9101123595505616,11.49438202247191,22.247191011235955,0.9101123595505618,0.6741573033707865,0.30337078651685395,242.08988764044943
6346,INST EDUC LUIS PATRON ROSANO,0,1,SUCRE,0.3516483516483517,2.032967032967033,4.384615384615385,0.37362637362637363,0.32967032967032966,5.43956043956044,7.582417582417582,23.791208791208792,0.4065934065934066,0.27472527472527475,0.3626373626373626,235.6043956043956
6347,INST EDUC LUISEG,1,1,NARIÑO,0.0,2.5,4.0,0.8333333333333334,0.8333333333333334,5.5,9.5,50.0,0.8333333333333334,0.6666666666666666,0.5,239.33333333333334
6348,INST EDUC MADRE LAURA,0,1,ANTIOQUIA,0.0,2.717948717948718,3.5128205128205128,0.7948717948717948,0.8974358974358975,5.0,12.307692307692308,30.512820512820515,1.0,0.9487179487179487,0.07692307692307693,278.6923076923077
6349,INST EDUC MADRE MARIA MAZARELLO,0,1,ANTIOQUIA,0.0,2.764705882352941,3.3137254901960786,0.9019607843137255,0.9607843137254902,6.470588235294118,12.411764705882353,39.21568627450981,1.0,0.9019607843137255,0.1568627450980392,275.4313725490196
6350,INST EDUC MAESTRO ARENAS BETANCUR,0,1,ANTIOQUIA,0.03333333333333333,2.7333333333333334,3.6666666666666665,0.5666666666666667,0.7333333333333333,6.5,12.5,27.666666666666668,0.9,0.6666666666666666,0.23333333333333334,275.5
6351,INST EDUC MAESTRO FERNANDO BOTERO,0,1,ANTIOQUIA,0.02040816326530612,2.8979591836734695,4.142857142857143,0.5102040816326531,0.6326530612244898,3.979591836734694,11.755102040816327,27.959183673469386,0.9183673469387755,0.7755102040816326,0.2857142857142857,248.91836734693877
6352,INST EDUC MAESTRO PEDRO NEL GOMEZ,0,1,ANTIOQUIA,0.0,2.272727272727273,4.151515151515151,0.5454545454545454,0.6060606060606061,4.545454545454546,10.181818181818182,28.181818181818183,0.9393939393939394,0.6363636363636364,0.18181818181818182,268.4848484848485
6353,INST EDUC MANUEL ANGEL ANACHURY,0,1,SUCRE,1.0,1.891304347826087,4.391304347826087,0.1956521739130435,0.2608695652173913,4.630434782608695,7.956521739130435,18.804347826086957,0.2608695652173913,0.2391304347826087,0.43478260869565216,200.67391304347825
6354,INST EDUC MANUEL ATENCIA ORDO¿EZ,0,1,BOLIVAR,0.0,1.375,5.178571428571429,0.4107142857142857,0.44642857142857145,4.928571428571429,7.821428571428571,25.446428571428573,0.4107142857142857,0.35714285714285715,0.2857142857142857,223.28571428571428
6355,INST EDUC MANUEL J. BETANCUR,0,1,ANTIOQUIA,0.01818181818181818,2.3181818181818183,3.618181818181818,0.4636363636363636,0.6,4.718181818181818,10.690909090909091,28.772727272727273,0.9,0.7272727272727273,0.2545454545454545,255.02727272727273
6356,INST EDUC MANUEL JOSE GOMEZ S,0,1,ANTIOQUIA,0.0,2.8222222222222224,3.533333333333333,0.5111111111111111,0.6222222222222222,3.6,10.933333333333334,33.55555555555556,0.8888888888888888,0.5333333333333333,0.26666666666666666,266.2
6357,INST EDUC MANUELA BELTRAN,0,1,ANTIOQUIA,0.0,1.9491525423728813,3.440677966101695,0.4576271186440678,0.4067796610169492,4.47457627118644,9.966101694915254,17.203389830508474,0.7457627118644068,0.3898305084745763,0.23728813559322035,221.05084745762713
6358,INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ,0,1,ANTIOQUIA,0.0,1.6022727272727273,3.6363636363636362,0.3409090909090909,0.5,4.806818181818182,10.806818181818182,23.46590909090909,0.7386363636363636,0.5909090909090909,0.1590909090909091,237.4659090909091
6359,INST EDUC MARIA INMACULADA,0,1,SUCRE,0.09036144578313253,1.4879518072289157,4.445783132530121,0.3674698795180723,0.3373493975903614,5.457831325301205,6.162650602409639,18.704819277108435,0.1927710843373494,0.39156626506024095,0.3072289156626506,217.48192771084337
6360,INST EDUC MARIA MONTESSORI,0,1,ANTIOQUIA,0.0,2.658536585365854,3.8292682926829267,0.5121951219512195,0.7073170731707317,4.170731707317073,13.317073170731707,23.29268292682927,0.975609756097561,0.7073170731707317,0.0975609756097561,254.70731707317074
6361,INST EDUC MARINA ORTH,0,0,ANTIOQUIA,0.0,1.875,4.25,0.25,0.5,2.625,8.625,15.625,0.625,0.5,0.375,206.25
6362,INST EDUC MARISCAL ROBLEDO,0,1,ANTIOQUIA,0.0,2.4302325581395348,3.627906976744186,0.6395348837209303,0.7674418604651163,4.709302325581396,12.034883720930232,29.41860465116279,0.9302325581395349,0.8372093023255814,0.18604651162790697,257.33720930232556
6363,INST EDUC MARISCAL SUCRE,0,1,SUCRE,0.36363636363636365,1.4545454545454546,4.333333333333333,0.5303030303030303,0.5303030303030303,5.7727272727272725,7.545454545454546,25.151515151515152,0.36363636363636365,0.42424242424242425,0.22727272727272727,264.6666666666667
6364,INST EDUC MATEO PEREZ,0,0,SUCRE,1.0,1.0476190476190477,5.0,0.09523809523809523,0.2857142857142857,4.857142857142857,6.857142857142857,17.38095238095238,0.047619047619047616,0.42857142857142855,0.23809523809523808,236.52380952380952
6365,INST EDUC MATER DEI,0,1,ANTIOQUIA,0.0,3.1,3.066666666666667,0.8666666666666667,0.9,6.4,12.4,36.333333333333336,0.9666666666666667,0.9333333333333333,0.13333333333333333,281.23333333333335
6366,INST EDUC MAXIMILIANO NEIRA LAMUS,0,1,TOLIMA,0.0,1.65,4.0,0.35,0.425,3.9,8.325,22.375,0.75,0.525,0.55,238.35
